Patent_ID;Family_ID;Country
WO2024211805A1;92972885;WO
WO2023225506A1;88836259;WO
WO2022210644A1;83459384;WO
WO2024226383A1;93257104;WO
WO2024227131A1;93257180;WO
WO2024183507A1;86200985;WO
WO2024222766A1;93162404;WO
WO2024220772A1;91029990;WO
WO2024220463A2;93153478;WO
WO2024218780A1;93152347;WO
WO2023225670A2;86861835;WO
WO2023224108A1;88835677;WO
WO2024187573A1;87122789;WO
WO2024183691A1;87088059;WO
WO2024183479A1;86970417;WO
WO2024183478A1;86927156;WO
WO2023225667A2;88836169;WO
WO2023225352A2;88836012;WO
WO2023239961A1;89118920;WO
WO2023240061A2;89118967;WO
WO2024120262A1;91378532;WO
WO2022249152A2;82016483;WO
WO2024123794A2;91380090;WO
WO2024123814A1;91380181;WO
WO2024192867A1;87724947;WO
WO2024193471A1;87616816;WO
WO2024193244A1;87544252;WO
WO2024183813A1;87131024;WO
WO2024187069A1;92675554;WO
WO2024182295A2;92590413;WO
WO2024181447A1;92589856;WO
WO2024182293A1;92590904;WO
WO2024187843A1;88006956;WO
WO2024188236A1;87900107;WO
WO2024178886A1;86588958;WO
WO2024188231A1;86584227;WO
WO2024192928A1;86511265;WO
WO2024187844A1;86311981;WO
WO2023224360A1;88835757;WO
WO2024191871A2;92756310;WO
WO2024192156A2;92755926;WO
WO2024189146A1;90365811;WO
WO2024192373A1;92715439;WO
WO2024188312A1;92754334;WO
WO2024187327A1;92754236;WO
WO2024192351A2;92756049;WO
WO2024187111A2;92675712;WO
WO2024186940A1;92675534;WO
WO2024183797A1;92674103;WO
WO2024164378A1;87495386;WO
WO2024169753A1;86829673;WO
WO2024159852A1;86302556;WO
WO2024196733A2;92842232;WO
WO2024197082A2;92842456;WO
WO2024195709A1;92841650;WO
WO2023220364A2;88731004;WO
WO2023220428A1;88731005;WO
WO2023216764A1;88717707;WO
WO2023217062A1;88729735;WO
WO2023216232A1;88729470;WO
WO2023220654A2;88731219;WO
WO2023217214A1;88729773;WO
WO2022211095A1;83459672;WO
WO2022211277A1;83457665;WO
WO2022211604A1;83456567;WO
WO2022210863A1;83460058;WO
WO2024123005A1;91379602;WO
WO2023218197A1;86469392;WO
WO2023220342A2;86760193;WO
WO2023216037A1;88729416;WO
WO2022206946A1;83458100;WO
WO2024139283A1;86518328;WO
WO2024175696A1;90038364;WO
WO2024178136A1;92501684;WO
WO2024178403A1;92501581;WO
WO2024173611A1;90368091;WO
WO2024161169A1;92145878;WO
WO2024147809A1;91804035;WO
WO2024148868A1;91762195;WO
WO2024140932A1;91716456;WO
WO2024145374A1;91667537;WO
WO2024145266A1;91719149;WO
WO2024146034A1;86577819;WO
WO2024146625A1;86577815;WO
WO2024131136A1;86303731;WO
WO2024131112A1;86212944;WO
WO2024120090A1;84910745;WO
WO2024154155A1;91955441;WO
WO2024151541A1;89941138;WO
WO2024155610A1;91855288;WO
WO2024129512A2;91485754;WO
WO2024124232A1;91380300;WO
WO2024123200A1;89845427;WO
WO2022206767A1;83455608;WO
WO2024130930A1;86834829;WO
WO2024125342A1;86508415;WO
WO2024125469A1;91484376;WO
WO2023215724A1;88647133;WO
WO2024117543A1;91324307;WO
WO2024123839A1;89619697;WO
WO2024123048A1;91379707;WO
WO2024122794A1;91379530;WO
WO2023215831A1;86604146;WO
WO2023215321A2;88646955;WO
WO2023213983A2;81943756;WO
WO2023214627A1;88646556;WO
WO2023215716A1;88647144;WO
WO2024131534A1;91508081;WO
WO2023212810A1;88646081;WO
WO2023213284A1;88646282;WO
WO2023215560A1;86732902;WO
WO2024138163A1;91590197;WO
WO2024131966A1;91555451;WO
WO2024137926A1;91589995;WO
WO2023213280A1;88646275;WO
WO2024108191A1;91085568;WO
WO2024102830A2;91033568;WO
WO2024097981A1;90931539;WO
WO2024109455A1;87216606;WO
WO2024087070A1;86120480;WO
WO2024117270A1;91324088;WO
WO2024118477A1;89428811;WO
WO2024115635A1;84926635;WO
WO2024119160A1;91325075;WO
WO2024114650A1;91323016;WO
WO2024118632A1;91324805;WO
WO2024091979A1;90831912;WO
WO2024091701A1;90831674;WO
WO2024081711A2;90670313;WO
WO2024077257A2;90608912;WO
WO2024067478A1;86834700;WO
WO2024082728A1;85770491;WO
WO2023205844A1;88516488;WO
WO2024045683A1;86173803;WO
WO2024055406A1;86554616;WO
WO2024086530A1;90738341;WO
WO2023207615A1;88517438;WO
WO2023206872A1;88517102;WO
WO2024081728A2;90670316;WO
WO2023210661A1;88519051;WO
WO2023206871A1;88517099;WO
WO2023207932A1;88517857;WO
WO2024055627A1;86683254;WO
WO2024060732A1;86349611;WO
WO2023212504A1;88519773;WO
WO2023207717A1;88517687;WO
WO2023206088A1;88516529;WO
WO2023209074A1;81940542;WO
WO2023210233A1;88518690;WO
WO2023208023A1;88517765;WO
WO2024050534A2;90098834;WO
WO2023250384A2;89380685;WO
WO2022262228A1;84419364;WO
WO2022261044A2;84426391;WO
WO2024117204A1;91323949;WO
WO2024117055A1;91324094;WO
WO2024116901A1;91323718;WO
WO2024113302A1;91322750;WO
WO2023212503A1;88519771;WO
WO2023210767A1;88518841;WO
WO2024060424A1;90281833;WO
WO2024059542A2;90275786;WO
WO2024055988A1;90161213;WO
WO2023217192A1;85522586;WO
WO2023208191A1;88477438;WO
WO2023208078A1;88121160;WO
WO2024054979A1;90191933;WO
WO2023216907A1;87824591;WO
WO2023227070A1;87636223;WO
WO2023208109A1;87407722;WO
WO2023226938A1;86474960;WO
WO2023225371A1;88836041;WO
WO2024114605A1;91322993;WO
WO2024114546A1;91209197;WO
WO2024114576A1;91142856;WO
WO2024114637A1;91142941;WO
WO2024037669A1;86575618;WO
WO2024032020A1;86349501;WO
WO2022213660A1;79013165;WO
WO2022220326A1;78865294;WO
WO2024064787A2;90455249;WO
WO2024135372A1;86006863;WO
WO2024120503A1;85974949;WO
WO2024113828A1;91217577;WO
WO2024113419A1;91211098;WO
WO2024114244A1;91219917;WO
WO2024114509A1;91158021;WO
WO2024131080A1;87362713;WO
WO2024113714A1;87290431;WO
WO2024113649A1;85764380;WO
WO2024119686A1;85578188;WO
WO2023225358A1;88836015;WO
WO2024113715A1;85532395;WO
WO2024125404A1;90690146;WO
WO2024131733A1;90313215;WO
WO2024125308A1;90073991;WO
WO2024113412A1;86076719;WO
WO2024119791A1;86020350;WO
WO2024114253A1;86036159;WO
WO2024026295A1;87580258;WO
WO2024032321A1;87320443;WO
WO2024027254A1;86623995;WO
WO2024026287A2;89707588;WO
WO2024027041A1;86172124;WO
WO2024037449A1;86173744;WO
WO2024037252A1;83830704;WO
WO2024036787A1;83700330;WO
WO2023207909A1;83118522;WO
WO2023216685A1;83069819;WO
WO2023213016A1;82907345;WO
WO2024040112A2;89942403;WO
WO2024037577A1;89940735;WO
WO2024039756A2;89942260;WO
WO2024031087A2;89849952;WO
WO2024020320A2;89618518;WO
WO2024015829A2;89537449;WO
WO2024044668A2;90014085;WO
WO2022099058A1;81457378;WO
WO2024044736A2;90014155;WO
WO2024044136A2;90013852;WO
WO2024151568A1;89983222;WO
WO2024140845A1;91649167;WO
WO2024173724A2;92420692;WO
WO2024112918A1;91196681;WO
WO2024182425A1;92590929;WO
WO2024182734A2;92590476;WO
WO2024226178A2;93257371;WO
WO2024207679A1;87490614;WO
WO2024243293A1;93590296;WO
WO2024235481A1;91185163;WO
WO2024260434A1;93934852;WO
WO2024254262A2;93794559;WO
WO2023202038A1;81721238;WO
WO2023230268A1;88919933;WO
WO2023230632A2;88920128;WO
WO2024260384A1;93934874;WO
WO2024259538A1;93934657;WO
WO2024259297A2;93852781;WO
WO2024259294A2;93852778;WO
WO2024254224A2;93794714;WO
WO2024254052A1;93796386;WO
WO2024251265A1;93745908;WO
WO2024251211A1;93795062;WO
WO2024010480A1;87517196;WO
WO2024006538A1;89381334;WO
WO2024249878A1;93658657;WO
WO2022266826A1;84543901;WO
WO2024248367A1;93657840;WO
WO2024248422A1;93658364;WO
WO2024250634A1;87905606;WO
WO2024230802A1;93431356;WO
WO2024234005A2;93431240;WO
WO2024230763A1;93355610;WO
WO2024227458A2;93334020;WO
WO2024228946A2;93333364;WO
WO2024228118A1;93332916;WO
WO2024234754A1;91763157;WO
WO2024234755A1;91402563;WO
WO2024234756A1;91404268;WO
WO2024264000A2;93936334;WO
WO2024263541A1;93936191;WO
WO2024258866A1;93852622;WO
WO2024258960A1;93852619;WO
WO2024250368A1;93661114;WO
WO2024263876A1;93936272;WO
WO2024198249A1;86875895;WO
WO2024240226A1;93588983;WO
WO2024243436A2;93590466;WO
WO2024243460A1;93589756;WO
WO2024238848A2;93520231;WO
WO2024238452A1;93519676;WO
WO2024238808A2;93520202;WO
WO2024230801A1;93431361;WO
WO2024226621A1;91129542;WO
WO2024227074A1;91184774;WO
WO2024206825A2;92907470;WO
WO2024201293A1;86851275;WO
WO2024220222A1;93153294;WO
WO2024220800A1;93153375;WO
WO2024215976A1;93060148;WO
WO2024211847A1;92972916;WO
WO2024201475A1;86316453;WO
WO2024206713A1;92906980;WO
WO2024200790A1;90730291;WO
WO2024206910A2;92907100;WO
WO2024192053A1;92756346;WO
WO2024196817A1;92714763;WO
WO2024186757A1;92675462;WO
WO2024187148A2;92675734;WO
WO2024187119A2;92675724;WO
WO2024186913A2;92675683;WO
WO2024183718A1;92600538;WO
WO2024182635A1;92590190;WO
WO2024182243A1;92461277;WO
WO2024220447A2;93153463;WO
WO2024220581A2;93153468;WO
WO2022237855A1;83916095;WO
WO2023192624A2;88203349;WO
WO2023192944A1;88203523;WO
WO2023201275A1;88330396;WO
WO2022062255A1;74421451;WO
WO2023196814A2;88243586;WO
WO2023196615A1;86286084;WO
WO2023192510A1;86330764;WO
WO2022235799A2;83932497;WO
WO2024220403A2;93153461;WO
WO2024216243A2;93060264;WO
WO2024216180A1;93060297;WO
WO2024215709A2;93060056;WO
WO2024215637A1;93060023;WO
WO2024169917A1;92237192;WO
WO2022225319A1;77127225;WO
WO2022222973A1;76519666;WO
WO2024160026A1;87321992;WO
WO2022222138A1;76872938;WO
WO2024197021A1;92842659;WO
WO2024196669A2;92842234;WO
WO2024189614A1;92754432;WO
WO2024151633A2;91896432;WO
WO2024139837A1;91716366;WO
WO2024174032A1;92500022;WO
WO2024178399A2;92501819;WO
WO2024137362A1;91589837;WO
WO2024129992A1;91485968;WO
WO2024124238A1;91380335;WO
WO2024123182A1;85158420;WO
WO2024124237A2;91380406;WO
WO2024123551A1;91380034;WO
WO2024129984A1;91485962;WO
WO2024118381A1;91324783;WO
WO2022103938A1;81601664;WO
WO2022213411A1;76110298;WO
WO2024107831A1;91085441;WO
WO2024107938A2;91085395;WO
WO2024104396A1;91043619;WO
WO2024102277A2;88975616;WO
WO2024092562A1;90929213;WO
WO2024091908A1;90831886;WO
WO2024091990A1;90831974;WO
WO2024104433A1;89885586;WO
WO2024092032A1;90832029;WO
WO2024073114A1;90471565;WO
WO2024067861A1;90476431;WO
WO2024076473A1;90470422;WO
WO2024112479A1;91196564;WO
WO2024112773A1;91196601;WO
WO2024046032A1;83754326;WO
WO2024083185A1;90729748;WO
WO2024081937A2;90670212;WO
WO2024078645A2;90668899;WO
WO2022242464A1;84058343;WO
WO2022241455A1;84029445;WO
WO2022241228A2;84029856;WO
WO2024081156A1;90627074;WO
WO2024078643A1;90590759;WO
WO2024030824A2;89849839;WO
WO2024026505A2;89707389;WO
WO2024059641A2;90275875;WO
WO2024055012A1;90191981;WO
WO2024055013A1;90191980;WO
WO2024010753A1;89453992;WO
WO2024044759A2;90014117;WO
WO2022226507A1;83723229;WO
WO2023205784A2;88420657;WO
WO2022246473A1;84141956;WO
WO2022216765A1;83546470;WO
WO2022216944A1;83544963;WO
WO2022212894A1;83456876;WO
WO2024036106A1;89852514;WO
WO2024036319A2;89852555;WO
WO2024020578A2;89618549;WO
WO2024020194A1;87570984;WO
WO2024015860A2;89537464;WO
WO2024015560A1;89537307;WO
WO2024015781A2;89537423;WO
WO2024260443A1;92857918;WO
WO2024250348A1;87711420;WO
WO2022245734A2;84140944;WO
WO2023173688A1;85575308;WO
WO2022221182A1;83640952;WO
WO2022224134A1;77021878;WO
WO2022243307A1;82058388;WO
WO2024249944A1;93658691;WO
WO2024249677A1;93658651;WO
WO2024248045A1;93658145;WO
WO2024249949A2;93658567;WO
WO2024248482A1;93658359;WO
WO2024245719A1;86605642;WO
WO2024245341A1;93656758;WO
WO2024249339A1;93658581;WO
WO2023247936A1;82705430;WO
WO2023246750A1;89379148;WO
WO2023248362A1;89379610;WO
WO2023246860A1;89379175;WO
WO2022245988A2;84141787;WO
WO2022245110A1;84141464;WO
WO2024250021A1;93658671;WO
WO2024246607A1;93656771;WO
WO2023246911A1;89379204;WO
WO2023245670A1;89379048;WO
WO2023168235A2;87884324;WO
WO2023168416A1;87884274;WO
WO2022192687A1;83228362;WO
WO2024254709A1;93851198;WO
WO2024256635A1;87280530;WO
WO2024250095A1;93794808;WO
WO2024251108A1;93795036;WO
WO2024253462A1;93796253;WO
WO2024246358A1;91465505;WO
WO2024246304A1;87036114;WO
WO2024254546A2;93796442;WO
WO2024254217A2;93794670;WO
WO2023246626A1;89279899;WO
WO2023246938A1;89290777;WO
WO2024263971A2;93936304;WO
WO2024263569A1;93936165;WO
WO2024263858A2;93936265;WO
WO2024264046A2;93936341;WO
WO2024263770A1;93936409;WO
WO2024261351A2;91067320;WO
WO2023249475A1;89380323;WO
WO2023248145A1;87340830;WO
WO2023246908A1;89379198;WO
WO2022244544A1;84141295;WO
WO2024260359A1;93934861;WO
WO2024262593A1;93935607;WO
WO2024259532A1;93934671;WO
WO2022170133A1;82741834;WO
WO2022204378A2;83398136;WO
WO2022166413A1;75595496;WO
WO2024259257A2;93852767;WO
WO2024259369A1;91946388;WO
WO2024257844A1;93852160;WO
WO2024228220A1;91334761;WO
WO2022245301A2;84141990;WO
WO2022243299A1;82020952;WO
WO2022244807A1;84141649;WO
WO2024229032A2;93333281;WO
WO2024229094A1;93333308;WO
WO2024229028A2;93333276;WO
WO2024229448A2;93333504;WO
WO2024228561A1;93333118;WO
WO2024230620A1;93431284;WO
WO2024227433A1;93166113;WO
WO2024227430A1;93165483;WO
WO2024229355A1;93333374;WO
WO2024233397A2;93431064;WO
WO2024229534A1;93431759;WO
WO2024232832A1;93431897;WO
WO2024233967A2;93431213;WO
WO2024230665A1;93431272;WO
WO2023244870A1;89191873;WO
WO2022174224A2;82837250;WO
WO2024153234A1;91955377;WO
WO2024156012A1;91956669;WO
WO2024155740A1;91956531;WO
WO2024152937A1;91955343;WO
WO2024155160A1;91956357;WO
WO2023244084A1;89191716;WO
WO2023241653A1;89192312;WO
WO2023241051A1;89193078;WO
WO2023241141A1;89193118;WO
WO2023242273A1;86896163;WO
WO2023244269A1;89191680;WO
WO2023245125A2;89192039;WO
WO2023245092A2;89192017;WO
WO2024231384A1;86692830;WO
WO2024230934A1;86378390;WO
WO2024234020A2;93431200;WO
WO2024231810A1;93431652;WO
WO2023241492A1;89192208;WO
WO2023245046A1;89191953;WO
WO2023243606A1;89191285;WO
WO2024240101A1;93588923;WO
WO2024240955A1;87060771;WO
WO2024243518A1;93590316;WO
WO2024242637A1;93590490;WO
WO2024243053A1;93589795;WO
WO2024238925A2;93519844;WO
WO2024238655A2;93520285;WO
WO2024235124A1;93518674;WO
WO2024238658A2;93520274;WO
WO2024235159A1;93518664;WO
WO2024238396A1;91585980;WO
WO2024237214A1;93519719;WO
WO2024235716A1;86387315;WO
WO2024232682A1;93430675;WO
WO2024233860A2;93431119;WO
WO2022238958A1;81748436;WO
WO2023240027A1;87067003;WO
WO2023238055A1;87003213;WO
WO2023238948A1;89118465;WO
WO2024149906A1;89662140;WO
WO2024153211A1;91955341;WO
WO2024156006A2;91956666;WO
WO2024154138A1;91955433;WO
WO2024153124A1;91955306;WO
WO2024153215A1;91955370;WO
WO2024152962A1;91955364;WO
WO2023240225A1;89119055;WO
WO2023237063A1;89117529;WO
WO2023240157A2;87070857;WO
WO2023236913A1;89117653;WO
WO2023239228A1;89118727;WO
WO2023239265A1;89118633;WO
WO2023237873A1;82404642;WO
WO2023236844A1;89117570;WO
WO2022241027A1;84029804;WO
WO2024149346A1;91897785;WO
WO2024149225A1;91897719;WO
WO2024153707A1;85076266;WO
WO2024151640A1;91897412;WO
WO2023239213A1;89118726;WO
WO2022239485A1;84028168;WO
WO2022239993A1;84028555;WO
WO2023230675A1;89026344;WO
WO2023235725A2;86904303;WO
WO2023235888A2;87136679;WO
WO2023234696A1;89025146;WO
WO2024222591A1;87536947;WO
WO2024208377A1;87088474;WO
WO2024198712A1;87079076;WO
WO2023232075A1;89026965;WO
WO2023233290A1;87001738;WO
WO2023230711A1;89026437;WO
WO2024201522A1;92903509;WO
WO2024200829A1;86383096;WO
WO2024203660A1;92904946;WO
WO2024222243A1;89467735;WO
WO2024204685A1;92905821;WO
WO2024199144A1;92903333;WO
WO2022239986A1;84028413;WO
WO2024211865A2;92972715;WO
WO2024211857A1;90924750;WO
WO2022107023A1;81708437;WO
WO2024205326A1;92907130;WO
WO2024204642A1;92906838;WO
WO2024206999A2;92907539;WO
WO2023160317A1;80747739;WO
WO2024147677A1;91804009;WO
WO2024147130A1;91803669;WO
WO2024152058A1;91897753;WO
WO2024149415A1;89767223;WO
WO2024149286A1;91897898;WO
WO2023179419A1;88099848;WO
WO2023182328A1;88101140;WO
WO2024151745A2;91896438;WO
WO2024151770A2;91896444;WO
WO2024151249A1;91897284;WO
WO2024203577A1;92904771;WO
WO2024207008A2;92907530;WO
WO2024206835A1;90880745;WO
WO2024203631A1;92904853;WO
WO2024206230A1;92907400;WO
WO2023234320A1;86395949;WO
WO2023241224A1;85958954;WO
WO2023245306A2;85172324;WO
WO2024214933A1;93059603;WO
WO2024215814A2;90971670;WO
WO2024214632A1;93059201;WO
WO2024211763A1;92972912;WO
WO2024211625A1;92972872;WO
WO2024208249A1;92971157;WO
WO2024211416A2;92972628;WO
WO2024216026A1;93060079;WO
WO2024145824A1;91803529;WO
WO2024146325A1;91803567;WO
WO2024149788A1;89541880;WO
WO2024147865A1;91804200;WO
WO2024147331A1;91804033;WO
WO2024148329A1;91804365;WO
WO2023245771A1;84061922;WO
WO2023240794A1;83329203;WO
WO2023245933A1;83164242;WO
WO2023231086A1;83030683;WO
WO2024212958A1;93058731;WO
WO2024213098A1;93058792;WO
WO2024215723A2;93060120;WO
WO2024216080A1;93060272;WO
WO2024216143A1;93060171;WO
WO2024226773A1;93257282;WO
WO2024226915A1;93257110;WO
WO2024225799A1;93256814;WO
WO2024223911A1;90924244;WO
WO2024222826A1;93255667;WO
WO2024226779A1;93257278;WO
WO2024222859A1;93255611;WO
WO2024220996A2;93153284;WO
WO2024220609A1;93153188;WO
WO2024219840A1;93152840;WO
WO2024219795A1;93152791;WO
WO2024220878A1;93153239;WO
WO2024220608A1;93153158;WO
WO2024220807A2;91376580;WO
WO2024218166A1;86329317;WO
WO2022234519A1;81749306;WO
WO2024226169A2;93257373;WO
WO2024223952A1;86282256;WO
WO2024226774A1;93257281;WO
WO2024226838A2;91186905;WO
WO2024226846A2;91247934;WO
WO2024225372A1;93256513;WO
WO2024225478A1;93256784;WO
WO2022235816A2;83933035;WO
WO2023241669A1;82814195;WO
WO2022231402A1;83847144;WO
WO2022226617A1;83848866;WO
WO2024191081A1;88189013;WO
WO2023147055A1;87472600;WO
WO2024148263A1;91804369;WO
WO2024148226A2;91804312;WO
WO2024148264A1;91804360;WO
WO2024146575A1;91803612;WO
WO2024146628A1;91803626;WO
WO2024148303A1;91804397;WO
WO2022236174A1;82258145;WO
WO2024178965A1;92589471;WO
WO2024191080A1;88189033;WO
WO2024187626A1;87315634;WO
WO2024180201A1;90059423;WO
WO2024179559A1;92589829;WO
WO2024184500A1;86331723;WO
WO2024192141A1;90719942;WO
WO2024191355A1;92756378;WO
WO2024190817A1;92755260;WO
WO2024192257A2;92755964;WO
WO2024191134A1;92756089;WO
WO2024183497A1;92674085;WO
WO2024185901A1;92675291;WO
WO2024185696A1;92675068;WO
WO2024186883A2;92675652;WO
WO2024187037A1;92675516;WO
WO2024183821A1;92674100;WO
WO2024194402A1;85792685;WO
WO2024196082A1;92841864;WO
WO2024197098A2;92842458;WO
WO2024194401A1;85792374;WO
WO2024196955A2;92842640;WO
WO2024197047A2;92842448;WO
WO2024196947A2;92842611;WO
WO2024196754A2;92842270;WO
WO2024197314A2;92842544;WO
WO2022068079A1;74422752;WO
WO2022073259A1;73868021;WO
WO2022067936A1;73952485;WO
WO2022077539A1;73797710;WO
WO2022077540A1;73655296;WO
WO2023233338A1;81854988;WO
WO2024184511A1;85779033;WO
WO2022232840A1;83848781;WO
WO2022082865A1;76882369;WO
WO2022082864A1;76882368;WO
WO2022068785A1;76816676;WO
WO2022068215A1;76389349;WO
WO2024138517A1;91715885;WO
WO2024140980A1;91716485;WO
WO2024140596A1;91716412;WO
WO2024140501A1;91716406;WO
WO2024145617A1;91719257;WO
WO2024145615A2;91719282;WO
WO2024138565A1;91716094;WO
WO2022041424A1;72967902;WO
WO2024196822A1;90717386;WO
WO2024193827A1;85984949;WO
WO2024192528A1;92840645;WO
WO2024194423A1;90717781;WO
WO2024197033A1;90826491;WO
WO2022232839A1;82100857;WO
WO2022232650A1;83847359;WO
WO2022229350A2;81877847;WO
WO2024162452A1;92146796;WO
WO2024163383A2;92147531;WO
WO2024160089A1;86412707;WO
WO2024156083A1;91969840;WO
WO2022232643A1;83847355;WO
WO2022229851A1;81585203;WO
WO2024173582A2;92420749;WO
WO2024173692A2;92420725;WO
WO2024168040A2;92263442;WO
WO2024168311A2;92263492;WO
WO2024158781A2;91971114;WO
WO2024164008A1;92147504;WO
WO2024163912A2;92147422;WO
WO2024164006A2;92147505;WO
WO2024163538A2;92147572;WO
WO2024149306A1;86031759;WO
WO2024175741A2;85794060;WO
WO2024178386A1;90482082;WO
WO2024178274A2;92501803;WO
WO2024177424A1;92501499;WO
WO2024174181A1;92500155;WO
WO2022228187A1;83696325;WO
WO2024139647A1;91608160;WO
WO2023154011A2;87565226;WO
WO2024140831A1;91211024;WO
WO2024149283A1;90992284;WO
WO2024142041A1;91716909;WO
WO2024138382A1;91716035;WO
WO2024138762A1;91716276;WO
WO2024143970A1;91718292;WO
WO2024145473A1;91719288;WO
WO2024140737A1;91716522;WO
WO2024145478A1;91719320;WO
WO2022228516A1;83696714;WO
WO2022228424A1;83695778;WO
WO2022228431A1;83698063;WO
WO2022233344A2;81024649;WO
WO2024145281A1;89901139;WO
WO2024143557A1;91717960;WO
WO2024142962A1;91717721;WO
WO2024140546A1;91213181;WO
WO2024138921A1;85057328;WO
WO2024145901A1;91803520;WO
WO2024148169A1;91804307;WO
WO2024144362A1;91718535;WO
WO2024138370A1;91716159;WO
WO2024145451A2;91719248;WO
WO2024152860A1;91955371;WO
WO2024151802A2;91896449;WO
WO2024140120A1;86023013;WO
WO2024152435A1;86029965;WO
WO2024152423A1;86033591;WO
WO2024152419A1;85990051;WO
WO2024138481A1;91715897;WO
WO2024138664A1;91716229;WO
WO2024141031A1;91716511;WO
WO2024145408A2;91719322;WO
WO2024138424A1;91716084;WO
WO2024144431A1;91718733;WO
WO2024140836A1;91601195;WO
WO2022072822A1;80951000;WO
WO2022068912A1;78211777;WO
WO2024155938A1;90059375;WO
WO2023287079A1;84920426;WO
WO2022072878A1;80932171;WO
WO2022227102A1;78063749;WO
WO2024138810A1;85577686;WO
WO2023159601A1;87764456;WO
WO2023164553A2;87766910;WO
WO2024153142A1;89888705;WO
WO2024152391A1;87392813;WO
WO2023164694A2;87766784;WO
WO2024153186A1;86572497;WO
WO2024113423A1;86796577;WO
WO2024124660A1;86570845;WO
WO2024131953A1;86071976;WO
WO2024120405A1;85963821;WO
WO2023277571A1;84690473;WO
WO2023277122A1;84691903;WO
WO2024139887A1;85973510;WO
WO2024140765A1;87352751;WO
WO2024138812A1;87289064;WO
WO2024152787A1;86484222;WO
WO2022142963A1;75608329;WO
WO2022150811A2;82358812;WO
WO2023279836A1;80449989;WO
WO2023280001A1;78245809;WO
WO2024118073A1;91324660;WO
WO2024113006A1;91322543;WO
WO2024119113A1;91325064;WO
WO2024131832A1;90751418;WO
WO2024136254A1;91589424;WO
WO2023018692A1;85200235;WO
WO2023023227A1;83558054;WO
WO2024124143A2;91380322;WO
WO2024123061A1;91379813;WO
WO2024124148A1;91380375;WO
WO2024130241A1;91486307;WO
WO2024124286A1;91484054;WO
WO2023006127A1;85058016;WO
WO2023020421A1;85239495;WO
WO2023022473A1;85240859;WO
WO2023019431A1;85239976;WO
WO2023018384A1;85200961;WO
WO2024125649A1;91484418;WO
WO2023013965A1;85154533;WO
WO2024136952A1;91589822;WO
WO2023129973A2;87000316;WO
WO2023129848A1;87000208;WO
WO2022159742A1;82549909;WO
WO2022135246A1;75321737;WO
WO2022134132A1;75002122;WO
WO2022121127A1;74973804;WO
WO2024133486A1;84541405;WO
WO2024137660A2;91590023;WO
WO2022241922A1;77032166;WO
WO2024104138A1;85371761;WO
WO2024094194A1;85232177;WO
WO2023008978A1;85087103;WO
WO2023016247A1;78091558;WO
WO2024138033A2;91590142;WO
WO2024091794A1;90831795;WO
WO2024092210A1;88975704;WO
WO2024090800A1;90831321;WO
WO2024091037A1;90831413;WO
WO2024097521A2;90931505;WO
WO2024101944A1;91033240;WO
WO2024102801A2;91033560;WO
WO2024101047A1;91032697;WO
WO2024093907A1;90929756;WO
WO2024097602A2;90931432;WO
WO2024107041A1;91085052;WO
WO2024106815A1;91084780;WO
WO2023033049A1;85411287;WO
WO2023031934A1;83508953;WO
WO2023045372A1;85719277;WO
WO2023045371A1;85719275;WO
WO2023049815A2;85721272;WO
WO2023049275A2;85721143;WO
WO2023036345A1;83246377;WO
WO2023036148A1;83065005;WO
WO2023024230A1;81045493;WO
WO2023039969A1;78880227;WO
WO2023045036A1;79184148;WO
WO2023043257A1;85603283;WO
WO2023044455A2;85603653;WO
WO2024108105A1;91085504;WO
WO2024112944A1;89321493;WO
WO2024109798A1;91195342;WO
WO2024111743A1;91196363;WO
WO2024175062A1;92500261;WO
WO2024176152A1;92500344;WO
WO2024176153A1;90059365;WO
WO2022140399A1;82159953;WO
WO2022091100A1;79269784;WO
WO2022089458A1;78158794;WO
WO2023024515A1;85289561;WO
WO2023024511A1;85230322;WO
WO2024077224A2;90608852;WO
WO2024073588A1;90479134;WO
WO2024073600A1;90479116;WO
WO2024067639A1;90476406;WO
WO2024071409A1;90478187;WO
WO2024071360A1;90478158;WO
WO2024077856A1;86579168;WO
WO2024067500A1;84472920;WO
WO2024081687A2;90670331;WO
WO2024079348A1;84818249;WO
WO2024085640A1;90738244;WO
WO2024086352A2;90738447;WO
WO2024085100A1;90737568;WO
WO2024076728A1;88793175;WO
WO2024178223A1;90364463;WO
WO2024175903A2;85772422;WO
WO2024178237A2;92501799;WO
WO2024178305A1;90482326;WO
WO2022109446A1;81709791;WO
WO2024178055A1;90482004;WO
WO2024178069A1;90473446;WO
WO2024177720A1;92501623;WO
WO2024175015A1;92500239;WO
WO2024083220A1;90736956;WO
WO2024081861A1;90670231;WO
WO2024081668A2;90670322;WO
WO2024081639A1;90670255;WO
WO2024079477A1;84818420;WO
WO2024080695A1;90669893;WO
WO2024079480A1;84818417;WO
WO2022266849A1;84543835;WO
WO2023061985A2;84360355;WO
WO2023060141A2;85803732;WO
WO2023056872A1;85803919;WO
WO2022271955A1;82693899;WO
WO2022270071A1;84544613;WO
WO2024049878A2;90098558;WO
WO2024048793A1;90097974;WO
WO2024046448A1;83693010;WO
WO2024048792A1;90097955;WO
WO2024174705A1;92500202;WO
WO2024175887A1;90105150;WO
WO2024174094A1;92500151;WO
WO2024177429A1;92501512;WO
WO2024177118A1;92500892;WO
WO2024059714A1;90275913;WO
