Patent_ID;Family_ID;Country
CN118127055A;91229916;CN
CN118147150A;91290998;CN
CN118147229A;91292788;CN
CN118147207A;91290457;CN
CN118165090A;91359717;CN
CN118185928A;91391665;CN
CN118679175A;92726951;CN
CN118666926A;92721918;CN
CN118680948A;92770452;CN
CN118685411A;92775967;CN
CN118685561A;92766432;CN
CN118185929A;91412695;CN
CN118185940A;91392649;CN
CN118207249A;91449588;CN
KR20240087553A;91712862;KR
KR20240086750A;91712600;KR
CN118240729A;91553829;CN
CN118240861A;91551697;CN
CN118638786A;92665741;CN
CN118647625A;92666396;CN
CN118638166A;92663235;CN
CN221693423U;92641739;CN
CN118638171A;92663770;CN
CN118652996A;92701466;CN
CN221714285U;92692020;CN
CN118667028A;92730551;CN
CN118667920A;92722780;CN
CN118256545A;91610298;CN
CN118272432A;91645171;CN
CN118272371A;91641257;CN
CN118308319A;91726614;CN
CN118344452A;91823991;CN
CN118360283A;91880379;CN
CN118369112A;91885526;CN
CN118360312A;91880049;CN
CN118389525A;91997658;CN
CN118615969A;92600668;CN
CN118632930A;92606908;CN
CN118647721A;84818524;CN
CN118638901A;92665019;CN
CN118638913A;92666742;CN
CN118638918A;92659967;CN
CN118421686A;92315801;CN
CN118421685A;92310368;CN
CN221449552U;92371072;CN
CN118460540A;92160768;CN
CN118480548A;92193799;CN
CN118496332A;92245368;CN
CN118497206A;92233414;CN
CN118501457A;92233702;CN
CN118497201A;92244687;CN
CN118516412A;92276769;CN
CN118516358A;92285034;CN
CN118531001A;92385091;CN
CN118561940A;92462313;CN
PL447422A1;92593952;PL
CN118581196A;92529934;CN
CN118580286A;92525253;CN
CN118576615A;92536795;CN
CN118576614A;92533904;CN
CN118598929A;92561960;CN
CN118600110A;92551642;CN
CN118530987A;92380441;CN
JP2024115527A;92499215;JP
CN118549391A;92450580;CN
CN118546924A;92445216;CN
CN118546925A;92445381;CN
CN118562988A;92476527;CN
CN118530321A;92381030;CN
CN118531023A;92387710;CN
CN118541485A;92384750;CN
CN118546957A;92455493;CN
CN118546958A;92450024;CN
CN118546935A;92446469;CN
CN118562818A;92470900;CN
CN118599859A;92565701;CN
CN118638778A;92670115;CN
CN118638869A;92670767;CN
CN118638802A;92669924;CN
CN118647384A;92667991;CN
CN118501458A;92230191;CN
CN118510522A;92243346;CN
CN118496347A;92239274;CN
CN118496291A;92228078;CN
CN118518662A;92285086;CN
CN118531119A;92380539;CN
CN118652887A;92701105;CN
CN118652318A;92704858;CN
CN118667843A;92731185;CN
CN118684754A;92766766;CN
CN118685418A;92772284;CN
CN118703561A;92807931;CN
CN118703560A;92818347;CN
CN118726361A;92859112;CN
CN118726360A;92856602;CN
CN118745430A;92920304;CN
KR20240121143A;92378050;KR
CN118460678A;92165720;CN
CN118460591A;92167517;CN
CN118475695A;92165481;CN
CN118460775A;92149284;CN
CN118483409A;92188501;CN
CN118755709A;92939007;CN
CN118773235A;92988973;CN
CN118787647A;93028056;CN
CN118813677A;93077997;CN
CN118853738A;93181863;CN
CN118853737A;93157306;CN
CN118853748A;93157745;CN
CN118879702A;93218733;CN
CN118879758A;93228085;CN
CN118895286A;93269248;CN
CN118910068A;93303984;CN
CN118910059A;93296180;CN
CN118421625A;92306389;CN
CN118421627A;92334673;CN
CN118440954A;92319458;CN
CN118450896A;92333809;CN
CN118441025A;92317674;CN
CN118441016A;92329210;CN
CN118436794A;92318420;CN
CN118451184A;92318255;CN
JP2024102393A;91968783;JP
JP2024102397A;91968788;JP
JP2024102396A;91968787;JP
JP2024102394A;91968720;JP
JP2024102384A;91968636;JP
JP2024102381A;91968805;JP
KR102690306B1;92377181;KR
CN118434425A;92321959;CN
CN118421631A;92331367;CN
CN118416022A;92306167;CN
CN118475357A;92026156;CN
CN118932072A;93351804;CN
CN118932061A;93356609;CN
CN118955667A;93392334;CN
CN118956870A;93383194;CN
CN118956899A;93383664;CN
CN118956940A;93394099;CN
CN118979042A;93449948;CN
CN118979049A;93448516;CN
CN118978580A;93450643;CN
CN118995704A;93481166;CN
CN118995827A;93491716;CN
CN119019354A;93526040;CN
CN119040389A;93569345;CN
CN118384276A;91998947;CN
CN118401677A;91998127;CN
CN118389721A;91993039;CN
CN118389642A;92005466;CN
CN118401666A;91996325;CN
CN118389688A;91984933;CN
CN118403152A;92000209;CN
CN118403002A;92000261;CN
CN118403065A;91983403;CN
CN118406752A;92004194;CN
JP2024102395A;91968785;JP
JP2024102380A;91968806;JP
CN118366517A;91885567;CN
CN221358862U;91858852;CN
CN118362668A;91886225;CN
CN118355921A;91881049;CN
CN118370764A;91911068;CN
CN119061012A;93636603;CN
CN119061021A;93633790;CN
CN119061047A;93642379;CN
CN119061008A;93634231;CN
CN119082130A;93662250;CN
CN119082298A;93691513;CN
CN119120572A;93757329;CN
CN119120459A;93756196;CN
CN119120458A;93768975;CN
CN119152929A;93811300;CN
CN119144712A;93811468;CN
CN119162005A;93878501;CN
CN119177234A;93898587;CN
CN118304392A;91725888;CN
CN118311267A;91723301;CN
CN118311179A;91729455;CN
JP2024095136A;91809642;JP
CN118320875A;91769611;CN
CN118324834A;91775467;CN
CN221333591U;91836983;CN
CN118355117A;91818463;CN
CN119220549A;93940985;CN
CN119220473A;94048344;CN
CN118516352A;57756718;CN
JP2024153831A;60784523;JP
CN117357552A;61619661;CN
JP2024147806A;61899311;JP
JP2024045454A;64316974;JP
ZA202002107B;66332849;ZA
JP2024091644A;65003422;JP
JP2024096920A;69952527;JP
JP2024129091A;69160318;JP
CN118562796A;71614277;CN
CN119074939A;72116389;CN
KR20240116426A;77890438;KR
CN118275670A;91639774;CN
CN118271378A;91643135;CN
TN2022000332A1;93564212;TN
CN118291444A;91673372;CN
CN118302538A;91680539;CN
CN118290506A;91675319;CN
CN118308464A;91729037;CN
CN118256595A;91604010;CN
CN118257005A;91604564;CN
KR20240098236A;91669072;KR
CN118256607A;91605600;CN
KR20240098237A;91669289;KR
CN118256467A;91612342;CN
CN118265724A;91603709;CN
CN118256633A;91601105;CN
KR20240098249A;91669374;KR
CN118265789A;91609574;CN
CN118272502A;91642002;CN
CN118271203A;91638847;CN
CN118284690A;91636372;CN
CN118272492A;91649110;CN
CN118272490A;91633735;CN
CN118267395A;91646397;CN
KR20240116686A;79317662;KR
CN117756866A;87470713;CN
CN117327797A;89283427;CN
CN117327018A;89289925;CN
CN117327707A;89279411;CN
CN117323439A;89277062;CN
CN117338927A;89357169;CN
CN117343932A;89365398;CN
CN117362390A;89402878;CN
CN117363617A;89393936;CN
CN117362389A;89404684;CN
FR3144165A1;86469022;FR
CN117363614A;89397161;CN
CN117363615A;89389878;CN
CN117398403A;89499475;CN
CN117414467A;89528393;CN
CN117417498A;89525388;CN
NL2032385B1;83438812;NL
CN117431246A;89547946;CN
CN117431243A;89552455;CN
CN118207273A;91446023;CN
CN118222684A;91505951;CN
CN118225940A;91500683;CN
KR20240094138A;91711245;KR
CN118240949A;91549699;CN
CN118240812A;91553187;CN
CN118251240A;91562952;CN
CN118251489A;91552980;CN
CN118240962A;91555539;CN
KR102678676B1;91689387;KR
CN118161623A;91354184;CN
JP2024079633A;91391113;JP
CN118185944A;91415239;CN
CN118185933A;91411491;CN
CN118191166A;91405315;CN
CN118179371A;91404192;CN
CN118215471A;82117703;CN
CN117448326A;89591906;CN
CN117442637A;89588209;CN
CN117448328A;89580962;CN
CN117448358A;89592331;CN
CN117448322A;89582380;CN
CN117448333A;89583105;CN
CN117448334A;89594849;CN
CN117462684A;89625221;CN
CN117462740A;89627526;CN
CN117466880A;89626499;CN
CN117467708A;89623038;CN
CN117487810A;89683265;CN
CN117487802A;89678867;CN
CN117511939A;89759131;CN
CN118159289A;91293395;CN
CN118147281A;91291433;CN
CN118150742A;91295729;CN
CN221085587U;91314152;CN
CN118147148A;91296741;CN
CN118146285A;91285078;CN
CN118146277A;91286292;CN
CN118147133A;91287619;CN
CN118166158A;91345896;CN
CN118176299A;91360858;CN
CN118109512A;91219580;CN
CN118109614A;91219843;CN
CN118109598A;91210838;CN
CN221045563U;91222084;CN
CN118109538A;91212120;CN
CN118112115A;91211343;CN
TW202421173A;91280259;TW
CN118139629A;91247644;CN
CN118127134A;91230306;CN
CN118127003A;91235661;CN
CN118127002A;91238246;CN
CN117512087A;89748339;CN
CN117511944A;89748977;CN
CN117545509A;89794377;CN
CN117535406A;89794520;CN
CN117535287A;89781249;CN
CN117551653A;89812899;CN
CN117568436A;89890832;CN
CN117580820A;89890464;CN
CN117568462A;89885422;CN
CN118064561A;91107787;CN
CN118086286A;91159220;CN
CN118086467A;91144858;CN
CN221015964U;91137266;CN
CN118091110A;91150694;CN
CN221015962U;91182050;CN
CN117568344A;89863769;CN
CN117582419A;89917512;CN
CN117587011A;89911195;CN
CN117587012A;89909513;CN
CN117587006A;89908686;CN
CN117603119A;89945050;CN
CN117599078A;89956740;CN
CN117599184A;89951181;CN
CN117615790A;89948411;CN
CN117604038A;89956705;CN
CN117603972A;89952751;CN
CN117603971A;89945456;CN
JP2024066550A;91067509;JP
CN118048441A;91047651;CN
CN220969066U;91035853;CN
CN118050441A;91051244;CN
CN118047824A;91044920;CN
JP2024070748A;91128638;JP
CN118019847A;90950453;CN
CN118028425A;90996857;CN
CN118043078A;90984398;CN
CN118027198A;90995875;CN
CN118028431A;90983200;CN
CN118028411A;90985702;CN
CN118027158A;90988553;CN
CN118021839A;90994190;CN
JP2024066659A;91067602;JP
CN117625770A;90034500;CN
CN117625601A;90015332;CN
CN117625783A;90020557;CN
CN117625622A;90030301;CN
CN117625608A;90029622;CN
CN117625609A;90024516;CN
CN117646006A;90047749;CN
CN117645995A;90045683;CN
CN117660627A;90078593;CN
CN117658840A;90069338;CN
CN117660449A;90076157;CN
CN117653655A;90084328;CN
CN117980498A;90850121;CN
CN117964667A;90857699;CN
CN117965535A;90863446;CN
CN117987520A;90893179;CN
CN117982524A;90892396;CN
CN118001293A;90943635;CN
CN118006602A;90945441;CN
CN118006735A;90953719;CN
CN118006738A;90959016;CN
KR20240055235A;90883635;KR
KR20240055233A;90883846;KR
RO138121A2;90825791;RO
CN117947029A;90803125;CN
CN220860712U;90810241;CN
TW202417049A;92074393;TW
CN117969854A;90845329;CN
CN117653653A;90075976;CN
CN117660541A;90072771;CN
CN117679515A;90138266;CN
CN117683882A;90137226;CN
CN117679434A;90125799;CN
CN117679435A;90127124;CN
CN117695405A;90157626;CN
CN117695244A;90161579;CN
CN117701702A;90143830;CN
CN117701640A;90158448;CN
CN117701568A;90161801;CN
CN117721116A;90201301;CN
CN117907453A;90695319;CN
KR20240052677A;90881043;KR
CN117925783A;90768254;CN
CN117940580A;90767015;CN
CN117935904A;90768344;CN
CN117919168A;90751534;CN
CN117924577A;90767992;CN
CN117919207A;90754932;CN
CN117737244A;90252549;CN
CN117731616A;90250253;CN
CN117737073A;90251888;CN
CN117737058A;90258000;CN
CN117757847A;90317658;CN
CN117757789A;90320515;CN
CN117757790A;90315213;CN
CN117778384A;90389750;CN
CN117778393A;90392070;CN
CN117778462A;90388737;CN
CN117802164A;90429661;CN
CN117797275A;90423054;CN
CN117887709A;90642166;CN
CN117897484A;90649342;CN
CN117897161A;90651103;CN
JP2024055041A;90716675;JP
CN117904204A;90689453;CN
CN117813383A;90425258;CN
KR20240044392A;90637756;KR
CN117815256A;90523577;CN
CN117821457A;90503763;CN
CN117867117A;90591179;CN
CN117867116A;90584088;CN
CN117866948A;90580774;CN
CN117867662A;90583995;CN
CN117871648A;90593454;CN
CN117881796A;90588814;CN
CN117881427A;90588770;CN
CN220758078U;90611177;CN
CN117867123A;90594611;CN
CN117867170A;90588923;CN
CN117836413A;90519528;CN
CN117821616A;90517917;CN
CN117821422A;90508837;CN
CN117821223A;90512191;CN
CN117836426A;90521148;CN
CN117821589A;90503673;CN
CN117821452A;90516096;CN
CN117820397A;90510989;CN
CN117838859A;90536724;CN
JP2024049175A;90609738;JP
CN117843975A;90541183;CN
CN117838866A;90530227;CN
CN117838654A;90531285;CN
CN117838870A;90534318;CN
CN117839586A;90530079;CN
CN117844804A;90535314;CN
CN117844809A;90534227;CN
CN117881782A;90597202;CN
CN117866956A;90587118;CN
CN117866955A;90589103;CN
CN117890603A;90639170;CN
CN117887718A;90641439;CN
CN117887714A;90646279;CN
CN117904104A;90684486;CN
CN117904105A;90687721;CN
CN117805393A;90431359;CN
CN117802207A;90420950;CN
CN117801043A;90431046;CN
MY202096A;90885673;MY
CN117904110A;90690405;CN
CN117917398A;90730049;CN
CN117925608A;90758462;CN
CN117925617A;90758963;CN
CN117942317A;90802244;CN
CN117947024A;90797171;CN
CN117959326A;90852625;CN
CN117959438A;90857450;CN
CN117778528A;90387565;CN
RO138058A0;90458829;RO
CN117771346A;90399641;CN
MA63062A1;91034141;MA
CN117777481A;90385389;CN
CN117813092A;90428493;CN
CN117797249A;90420937;CN
CN117802241A;90426964;CN
CN117959267A;90863926;CN
CN117982656A;90897393;CN
CN117987542A;90898427;CN
CN117987412A;90887806;CN
CN118006601A;90947786;CN
CN118005805A;90953126;CN
CN118006610A;90950037;CN
CN118006599A;90956885;CN
CN118028297A;91002013;CN
CN118028296A;90985764;CN
CN117737222A;90261459;CN
CN117737233A;90261458;CN
KR20240038203A;90473729;KR
CN220657480U;90335717;CN
CN117757984A;90326105;CN
CN117756873A;90318117;CN
CN117757906A;90321096;CN
CN117756872A;90324012;CN
CN117753333A;90310715;CN
CN117756871A;90321961;CN
CN117701658A;90154551;CN
TW202411432A;91228022;TW
CN117717565A;90200303;CN
CN117717564A;90207458;CN
CN117720604A;90202395;CN
JP2024039229A;90326441;JP
CN117737238A;90252207;CN
CN117736256A;90258485;CN
CN117731635A;90253770;CN
CN118045041A;91050924;CN
CN118048456A;91047656;CN
CN118059061A;91096100;CN
KR20240072931A;91321253;KR
CN118068003A;91104825;CN
KR20240073225A;91321039;KR
CN118059044A;91097719;CN
KR20240072315A;91321204;KR
CN118086492A;91164558;CN
CN118079027A;91141380;CN
CN117660688A;90071311;CN
CN117660686A;90084432;CN
CN117683914A;90135959;CN
CN117683932A;90126404;CN
CN117683724A;90131397;CN
GR20230100349A;90276046;GR
CN117693367A;90128723;CN
CN117679436A;90132610;CN
CN117679433A;90132613;CN
CN117701699A;90149026;CN
CN117706081A;90158377;CN
CN117701360A;90158438;CN
TW202408490A;91228305;TW
CN117625353A;90028157;CN
TW202408581A;91228196;TW
KR20240028093A;90298529;KR
CN117677694A;90069942;CN
CN117665147A;90070239;CN
CN117660444A;90085388;CN
CN117665146A;90070237;CN
CN117660447A;90067152;CN
CN118086404A;91160620;CN
CN118086289A;91159063;CN
CN118079081A;91143432;CN
CN118078776A;91160712;CN
CN118079024A;91160752;CN
CN118078753A;91159262;CN
CN118086291A;91154346;CN
CN118086310A;91142263;CN
CN118086299A;91147143;CN
CN118086311A;91152020;CN
CN118098357A;91148561;CN
CN118086211A;91162284;CN
CN118105525A;91215273;CN
CN118105357A;91213339;CN
CN117604076A;89956469;CN
CN117625763A;87845851;CN
CN117625764A;87845824;CN
CN117630369A;90030373;CN
CN117625695A;90017603;CN
CN117642508A;90030816;CN
CN117619296A;90030049;CN
CN117580950A;89862988;CN
CN117563014A;89890712;CN
CN220496169U;89873963;CN
JP7433684B1;89904453;JP
CN117568339A;89888705;CN
KR20240023247A;90052766;KR
CN117597444A;89913803;CN
CN117582508A;89917404;CN
CN117616135A;89956599;CN
CN118108671A;91218595;CN
CN118109463A;91218104;CN
CN118121720A;91243746;CN
CN118121619A;91245229;CN
CN118127025A;91244345;CN
CN118127010A;91236633;CN
CN118127018A;91230110;CN
CN118141764A;91289594;CN
CN118146284A;91294954;CN
CN118141820A;91289473;CN
CN118141828A;91301609;CN
CN118155730A;91294812;CN
CN118165987A;91348627;CN
CN118161518A;91354304;CN
JP2024018236A;89807315;JP
CN117535264A;89792841;CN
CN117535265A;89781949;CN
CN117554516A;89810534;CN
TW202406576A;90822618;TW
CN117487887A;89683632;CN
CN117487884A;89669562;CN
CN117546249A;89673099;CN
CN117487806A;89680798;CN
CN117517657A;89742391;CN
CN117512142A;89761372;CN
CN117529488A;89757103;CN
MY201147A;90921545;MY
JP2024017648A;89807764;JP
CN118161616A;91356520;CN
CN118165990A;91360762;CN
CN118185938A;91394405;CN
CN118178322A;91409383;CN
CN118185934A;91402546;CN
CN118178674A;91407182;CN
CN118185028A;91402682;CN
CN118186011A;91400694;CN
CN118178344A;91407831;CN
CN118202055A;91404080;CN
CN118185945A;91400000;CN
CN118185932A;91409809;CN
CN118202054A;91400538;CN
CN118202053A;91414465;CN
CN118185943A;91407157;CN
CN117448434A;89595451;CN
CN117448472A;89580439;CN
CN117448467A;89581170;CN
CN117448316A;89578736;CN
CN117462701A;89632507;CN
CN117467724A;89573689;CN
CN117467664A;89632630;CN
CN118206762A;91446834;CN
CN118203649A;91448494;CN
CN118206597A;91445352;CN
CN118203655A;91455768;CN
MX2024006755A;92542224;MX
CN118222488A;91508902;CN
CN118239946A;91552812;CN
CN118240765A;91559435;CN
CN118236346A;91561493;CN
CN118240821A;91553929;CN
CN118256500A;91608578;CN
CN118275678A;91647542;CN
KR20240009008A;89716471;KR
CN117431222A;89554709;CN
CN117431223A;89557815;CN
CN118272374A;91644655;CN
CN118267356A;91633021;CN
CN118286157A;91681947;CN
CN118286396A;91682190;CN
CN118291474A;91687776;CN
CN118286455A;91680606;CN
CN118286248A;91680584;CN
CN118291460A;91684101;CN
CN118291467A;91683832;CN
CN118304413A;91725563;CN
CN118307423A;91729239;CN
CN118304423A;91731005;CN
CN117385477A;89435847;CN
CN117385083A;89440967;CN
CN117396606A;89439645;CN
CN117384899A;89435243;CN
CN117385063A;89467282;CN
KR20240006722A;89719391;KR
CN117402945A;89493621;CN
CN117402873A;89495008;CN
KR102625649B1;89713378;KR
CN117352056A;89366715;CN
CN117355534A;89365426;CN
CN117343119A;89367831;CN
JP2024000313A;89384675;JP
JP2024000311A;89384671;JP
CN117368464A;89395771;CN
CN117363649A;89389869;CN
CN117358168A;89391288;CN
CN117363767A;89408151;CN
CN118304317A;91725480;CN
CN118308358A;91723514;CN
CN118320088A;91771965;CN
CN118326027A;91781489;CN
CN118326036A;91768717;CN
CN118340739A;91812911;CN
CN118340745A;91823916;CN
CN118360285A;91877897;CN
CN118360406A;91887064;CN
CN118360340A;91887481;CN
CN118360282A;91882260;CN
CN118356412A;91886711;CN
CN118370765A;91910999;CN
CN118374495A;91904650;CN
CN118384291A;91996647;CN
CN118384177A;92006335;CN
CN118384288A;91993595;CN
DE202024102878U1;92422946;DE
CN118414428A;92032820;CN
CN118403164A;91988758;CN
CN118421746A;92325670;CN
CN118416089A;92306050;CN
CN118416070A;92320448;CN
CN118421622A;92035318;CN
TW202411424A;81941129;TW
TW202411425A;88919304;TW
JP2024000312A;89379488;JP
CN117327818A;89275416;CN
CN117327771A;89289309;CN
PL441574A1;89473596;PL
CN118440938A;92313593;CN
CN118460537A;92162899;CN
CN118460651A;92165269;CN
CN118460603A;92160630;CN
CN118460654A;92162305;CN
CN118460722A;92163763;CN
CN118460544A;92160855;CN
CN118460652A;92168780;CN
CN118460653A;92164139;CN
CN118460655A;92164309;CN
CN118453895A;92162552;CN
CN118477092A;92191417;CN
CN118490637A;92228105;CN
TW202400187A;81585836;TW
TW202400792A;86710745;TW
TW202409276A;82308571;TW
KR20240124200A;92586483;KR
CN118490826A;92237728;CN
CN118490840A;92245497;CN
CN118490708A;92236514;CN
CN118490838A;92243486;CN
CN118497200A;92230216;CN
CN118497202A;92244919;CN
CN118515856A;92274050;CN
CN118516413A;92283371;CN
CN118512592A;92275980;CN
CN118516350A;92281721;CN
CN118512399A;92283260;CN
CN118516357A;92282205;CN
CN118516408A;92279355;CN
CN118516356A;92277879;CN
TW202405172A;81306758;TW
CN117750962A;88361421;CN
CN117580846A;88517944;CN
TW202400790A;88517765;TW
TW202406557A;86771292;TW
CN118531034A;92392440;CN
CN118546927A;92445787;CN
CN118557735A;92471423;CN
CN118562801A;92465097;CN
CN118562805A;92472853;CN
CN118581048A;92533455;CN
CN118576616A;92527255;CN
CN118581089A;92525495;CN
IL315995A;88243447;IL
CN118593535A;92548141;CN
CN118600005A;92566788;CN
CN118599838A;92566018;CN
CN118593695A;92559529;CN
CN118599839A;92551521;CN
CN118615257A;92602947;CN
CN118615495A;92594730;CN
CN118620061A;92596874;CN
CN118620899A;92603978;CN
CN118638920A;92665861;CN
CN118871994A;85873964;CN
CN119137283A;87851174;CN
CN118638785A;92668677;CN
CN118638794A;92671607;CN
CN118652840A;92704713;CN
CN118667815A;92721241;CN
CN118662523A;92724318;CN
CN118662443A;92720175;CN
CN118662654A;92723738;CN
CN118662657A;92723813;CN
CN118685404A;92773794;CN
CN118681037A;92775847;CN
CN118684884A;92765702;CN
CN118613268A;85278330;CN
CN118056910A;84331037;CN
CN118703492A;92814947;CN
CN118717988A;92858066;CN
CN118731369A;92848919;CN
CN118726582A;92856355;CN
CN118717790A;92854071;CN
CN118726565A;92865842;CN
CN118726351A;92861437;CN
CN118726490A;92863575;CN
CN118726358A;92869234;CN
CN118718016A;92857918;CN
CN118718005A;92848080;CN
CN118745442A;92919295;CN
CN118434860A;78957536;CN
CN118489009A;78957291;CN
CN118541484A;78957359;CN
CN118382461A;86947523;CN
MX2024007908A;85199427;MX
CN118265799A;86903697;CN
CN118745223A;92919866;CN
KR20240146190A;93113548;KR
CN118755828A;92946384;CN
CN118750616A;92950757;CN
CN118750601A;92948097;CN
CN118755727A;92941875;CN
CN118773215A;92991905;CN
CN118777607A;92979863;CN
CN118773197A;92995025;CN
CN118766868A;92987315;CN
CN118791393A;93030812;CN
CN117581303A;84688336;CN
MX2024006612A;86613046;MX
CN118434858A;78824743;CN
CN117751410A;86775331;CN
CN118401539A;85157049;CN
CN118382697A;78957193;CN
CN118791542A;93029193;CN
CN118787638A;93029704;CN
CN118787659A;93030855;CN
CN118812615A;93070302;CN
CN118806908A;93082778;CN
CN118812614A;93081571;CN
CN118806894A;93064233;CN
CN118806917A;93080167;CN
CN118813612A;93063771;CN
CN118813613A;93079632;CN
CN118813716A;93081802;CN
CN118834256A;93148231;CN
CN118318042A;78516663;CN
JP2024000499A;86378114;JP
CN118215744A;86336792;CN
CN117813281A;78725368;CN
CN118834255A;93143151;CN
CN118834250A;93144608;CN
CN118834875A;93138687;CN
CN118834865A;93138001;CN
CN118858654A;93173404;CN
CN118852299A;93162744;CN
CN118853870A;93179140;CN
CN118853662A;93161799;CN
CN118853673A;93163933;CN
CN118853660A;93164144;CN
CN118853667A;93156717;CN
CN118853668A;93168893;CN
CN118879697A;93223261;CN
CN118879701A;93220656;CN
CN118895275A;93264901;CN
MX2024005332A;86158573;MX
CN118139988A;84389339;CN
IL311568A;83995343;IL
CN118076736A;85781381;CN
CN118056018A;85804701;CN
CN118103384A;78718400;CN
KR20240159793A;93462694;KR
CN118909033A;93301964;CN
CN118910052A;93304619;CN
CN118931971A;93361682;CN
CN118931903A;93350245;CN
CN118955595A;93393696;CN
CN118956976A;93401700;CN
CN118956863A;93388043;CN
CN118949060A;93403329;CN
CN118948762A;93391592;CN
CN118976124A;93451132;CN
CN118976041A;93449894;CN
CN117897613A;84044060;CN
CN117957330A;83689525;CN
CN117980494A;78333023;CN
CN118103385A;84043862;CN
CN118139987A;85721051;CN
CN118976117A;93447013;CN
CN118979036A;93450531;CN
CN118979038A;93449252;CN
CN118994229A;93478756;CN
CN118994230A;93469505;CN
CN118986927A;93485168;CN
CN118987065A;93491144;CN
CN118987257A;93471618;CN
CN118995714A;93482758;CN
CN118994011A;93471873;CN
CN118995721A;93494186;CN
CN118995705A;93475362;CN
CN119020355A;93529560;CN
CN119015427A;93528803;CN
CN119015428A;93529632;CN
CN119020363A;93537358;CN
CN117858961A;85322847;CN
CN118434751A;85411590;CN
CN117897498A;83438623;CN
CN118202066A;85410714;CN
CN118510907A;84360852;CN
CN117916389A;83447918;CN
CN119020360A;93528418;CN
CN119020361A;93527376;CN
CN119033802A;93569653;CN
CN119033971A;93581509;CN
CN119040330A;93584110;CN
CN119040329A;93579867;CN
CN119033805A;93570685;CN
CN119061072A;93641148;CN
CN119055594A;93645282;CN
CN119061016A;93646982;CN
CN119061009A;93643553;CN
CN118043459A;83149339;CN
CN118056017A;83193221;CN
CN119082108A;93661219;CN
CN119074943A;93665623;CN
CN119082106A;93701186;CN
CN119081100A;93663683;CN
CN119082103A;93699954;CN
CN119097727A;93720405;CN
CN119097724A;93721136;CN
JP2024172058A;93798305;JP
JP2024172827A;93798774;JP
CN117580952A;84919035;CN
CN117813391A;82932448;CN
CN117813118A;83050149;CN
CN118103507A;85088235;CN
CN118043476A;83149004;CN
CN117480254A;84691597;CN
MX2023015520A;83004986;MX
CN117940117A;84690596;CN
CN118401553A;84802094;CN
CN117979994A;84800934;CN
CN119113124A;93763476;CN
CN119113129A;93769605;CN
CN119113127A;93765437;CN
CN119119152A;93770027;CN
CN119112933A;93760860;CN
CN119119153A;93771129;CN
CN119120480A;93764120;CN
CN119120482A;93755524;CN
CN119113106A;93749144;CN
CN119120477A;93758766;CN
CN119112802A;93762677;CN
CN119113132A;93758411;CN
CN119119157A;93759748;CN
CN119113136A;93767642;CN
CN119119155A;93754761;CN
CN119120373A;93752793;CN
CN119112791A;93747256;CN
CN119120481A;93764148;CN
CN119120475A;93749671;CN
CN119139476A;93805993;CN
CN119144718A;93804786;CN
CN119144601A;93816275;CN
CN119144605A;93812540;CN
CN119144604A;93809112;CN
CN119162105A;93882934;CN
CN119162171A;93879334;CN
CN119158019A;93890642;CN
CN119162186A;93890301;CN
CN119162185A;93884196;CN
CN119162180A;93886694;CN
CN119162182A;93885424;CN
CN119174778A;93899889;CN
CN119185591A;94056125;CN
CN119185574A;94040943;CN
CN119185552A;94060782;CN
CN119185587A;94061253;CN
CN119193588A;94056104;CN
CN119193589A;94041500;CN
CN119185555A;94056924;CN
CN119185352A;94075139;CN
CN119215168A;94066415;CN
CN119215183A;94067440;CN
CN119215179A;94066346;CN
CN115804843A;85481757;CN
CN116004543A;86028610;CN
CN116059367A;86177607;CN
CN116327951A;86880488;CN
CN116790631A;88037112;CN
CN117025619A;88636563;CN
CN117244067A;89135930;CN
CN116622710A;87636223;CN
CN117100874A;88809827;CN
CN115957342A;87360717;CN
CN117180299A;88991533;CN
CN115927208A;86696512;CN
CN115768887A;70333782;CN
CN116157019A;78524985;CN
CN115807048A;85482374;CN
CN115927312A;86698155;CN
CN116003494A;86026526;CN
CN116019932A;86070476;CN
CN116064516A;86170570;CN
CN116200384A;86513646;CN
KR20230096851A;86903228;KR
CN116536314A;87446195;CN
CN116589551A;87597831;CN
JP2023117238A;87579840;JP
CN116656675A;87708510;CN
CN116837070A;88172467;CN
CN116837071A;88168849;CN
JP2023142546A;88206031;JP
CN116930488A;88384934;CN
CN117460841A;83228539;CN
CN117025591A;88639934;CN
MX2018007942A;46146824;MX
JP2023098926A;72238925;JP
MX2022015819A;78845931;MX
CN115717144A;85253968;CN
CN115725724A;85294579;CN
CN115721716A;85292649;CN
CN115725656A;85292150;CN
CN115747337A;85345517;CN
CN115820632A;85523096;CN
CN115887470A;86483814;CN
CN115887480A;86471433;CN
CN115896111A;86494047;CN
CN115927306A;86551218;CN
CN116036121A;86119158;CN
CN116042724A;86115704;CN
CN116064549A;86172829;CN
CN116173059A;86431710;CN
CN116240211A;86627377;CN
CN116262920A;86722394;CN
CN116298284A;86785651;CN
CN116270733A;86780324;CN
CN116270707A;86778824;CN
CN116355906A;86933352;CN
CN116396475A;87018567;CN
CN116479106A;87222123;CN
CN116555411A;87492110;CN
CN116589595A;87589186;CN
CN116585286A;87588740;CN
CN116650658A;87727149;CN
CN116726174A;87907021;CN
CN116763929A;88009978;CN
CN116808214A;88111714;CN
